District,Area,Rooms,Total price,Price per meter square
Kostuchna,70.0,3,429000.0,6129.0
Tysiąclecie,51.0,2,337000.0,6608.0
Śródmieście,28.2,1,280590.0,9950.0
Os. Witosa,49.0,2,320000.0,6531.0
OS. TYSIĄCLECIA,74.0,3,505000.0,6824.0
TYSIĄCLECIA,74.0,3,505000.0,6824.0
Wełnowiec,39.02,2,282895.0,7250.0
Wełnowiec,52.15,3,357227.0,6850.0
N/A,78.0,3,429000.0,5500.0
Dolina Trzech Stawów,51.65,2,418218.0,8097.0
Wełnowiec,50.57,3,328705.0,6500.0
Dąb,30.94,2,320229.0,10350.0
Śródmieście,105.0,4,699000.0,6657.0
Wełnowiec,58.5,4,400725.0,6850.0
Wełnowiec,37.41,2,282445.0,7550.0
Wełnowiec,55.13,3,358345.0,6500.0
Wełnowiec,52.6,3,376090.0,7150.0
Wełnowiec,40.19,2,291377.0,7250.0
Piotrowice,62.0,3,297000.0,4790.0
Wełnowiec,38.67,2,291958.0,7550.0
Wełnowiec,41.13,2,298192.0,7250.0
Wełnowiec,52.2,3,357570.0,6850.0
Osiedle Tysiąclecia,45.0,2,420000.0,9333.0
Śródmieście,30.94,2,307853.0,9950.0
Dąb,30.64,1,223000.0,7278.0
Wełnowiec,34.24,2,268784.0,7850.0
Wełnowiec,41.06,2,297685.0,7250.0
Wełnowiec,51.86,3,355241.0,6850.0
Wełnowiec,52.91,3,362433.0,6850.0
Załęże,42.0,2,138900.0,3307.0
Kostuchna,114.0,3,945000.0,8289.0
DĘBOWE TARASY,49.62,2,469900.0,9470.0
Nikiszowiec,55.4,3,332400.0,6000.0
Ligota,20.0,1,35000.0,1750.0
Kostuchna,140.0,5,699000.0,4993.0
Dąb,27.0,1,324000.0,12000.0
Śródmieście,50.86,3,357037.0,7020.0
Zawodzie,38.0,2,175000.0,4605.0
N/A,64.5,3,277350.0,4300.0
N/A,128.0,4,1299000.0,10148.0
Centrum,144.7,4,795850.0,5500.0
Dąb,69.76,3,679000.0,9733.0
Dąb,55.29,4,420204.0,7600.0
Kostuchna,80.0,3,545000.0,6813.0
Śródmieście,105.0,4,699000.0,6657.0
N/A,53.0,3,344000.0,6491.0
N/A,62.6,3,419000.0,6693.0
Brynów,49.75,2,485000.0,9749.0
Os. Paderewskiego,44.3,2,305227.0,6890.0
Os. Paderewskiego,50.0,3,344500.0,6890.0
Os. Paderewskiego,109.9,2,978110.0,8900.0
Józefowiec,37.31,2,270498.0,7250.0
Piotrowice,82.76,4,420000.0,5075.0
Józefowiec,62.9,3,349000.0,5548.0
Śródmieście,95.0,2,520000.0,5474.0
Józefowiec,34.02,2,256851.0,7550.0
Józefowiec,55.66,3,364573.0,6550.0
Os. Paderewskiego,91.1,4,673229.0,7390.0
Os. Paderewskiego,32.5,2,279175.0,8590.0
Os. Paderewskiego,55.8,4,406782.0,7290.0
Śródmieście,62.0,4,199900.0,3224.0
Dąb,28.23,1,280888.0,9950.0
Józefowiec,33.0,1,239000.0,7242.0
Os. Paderewskiego,43.1,2,316785.0,7350.0
Os. Paderewskiego,80.3,4,598235.0,7450.0
Os. Paderewskiego,41.1,2,314415.0,7650.0
Os. Paderewskiego,25.0,1,219750.0,8790.0
N/A,51.8,3,362082.0,6990.0
Giszowiec,33.0,2,199000.0,6030.0
Os. Paderewskiego,42.7,2,294630.0,6900.0
OSIEDLE WITOSA,38.6,2,229000.0,5933.0
Józefowiec,63.0,3,329000.0,5222.0
