District,Area,Rooms,Total price,Price per meter square
Dębniki,41.3,2,388000.0,9395.0
Bieżanów,49.08,2,437000.0,8904.0
Prądnik Biały,36.38,2,326472.0,8974.0
Prądnik Biały,66.73,3,542546.0,8130.0
Prądnik Biały,36.6,2,324001.0,8852.0
Stare Miasto,95.0,2,2100000.0,22105.0
Prądnik Biały,79.85,4,601962.0,7539.0
Dębniki,35.61,2,273841.0,7690.0
Prądnik Biały,36.59,2,331335.0,9055.0
Prądnik Biały,57.88,3,463899.0,8015.0
Dębniki,42.49,2,400000.0,9414.0
Prądnik Biały,65.37,3,513809.0,7860.0
Prądnik Biały,65.44,3,514207.0,7858.0
Krowodrza,43.78,2,350196.0,7999.0
Kurdwanów,54.0,3,415000.0,7685.0
Krowodrza,30.0,1,310000.0,10333.0
Prądnik Biały,44.0,3,385000.0,8750.0
Krowodrza,40.2,3,399000.0,9925.0
Prądnik Biały,34.26,2,440000.0,12843.0
N/A,50.0,2,850000.0,17000.0
Krowodrza,57.0,2,640000.0,11228.0
Nowa Huta,39.71,2,279000.0,7026.0
Dębniki,15.0,1,239000.0,15933.0
Bieżanów,73.02,3,490000.0,6710.0
Podgórze,54.0,3,430000.0,7963.0
Kraków-Podgórze,27.63,1,368860.0,13350.0
Swoszowice,21.63,1,192000.0,8877.0
Azory,37.0,1,309999.0,8378.0
Prokocim,69.0,3,759000.0,11000.0
Nowa Huta,30.7,1,310000.0,10098.0
Dębniki,43.83,2,345819.0,7890.0
Dębniki,42.76,2,415000.0,9705.0
Dębniki,84.66,4,724000.0,8552.0
Dębniki,49.36,3,389450.0,7890.0
Prądnik Biały,99.07,4,1247569.0,12593.0
Prądnik Biały,66.03,3,514950.0,7799.0
Dębniki,43.83,2,345819.0,7890.0
Dębniki,43.83,2,350202.0,7990.0
Dębniki,35.61,2,288085.0,8090.0
Dębniki,49.15,3,407453.0,8290.0
Dębniki,41.06,2,390000.0,9498.0
Prądnik Biały,57.91,3,467827.0,8079.0
Dębniki,42.76,2,383000.0,8957.0
Prądnik Biały,57.93,3,462661.0,7987.0
Prądnik Biały,57.91,3,451851.0,7803.0
Dębniki,35.61,2,298768.0,8390.0
Dębniki,42.76,2,383000.0,8957.0
Prądnik Biały,60.55,3,498434.0,8232.0
Swoszowice,21.63,1,192000.0,8877.0
Azory,37.0,1,309999.0,8378.0
Kraków-Podgórze,27.63,1,368860.0,13350.0
Podgórze,54.0,3,430000.0,7963.0
Olsza,60.3,3,465000.0,7711.0
Prądnik Biały,48.9,2,390281.0,7981.0
"Podgórze Duchackie, Osiedle Piaski Nowe",57.0,5,510000.0,8947.0
Stare Miasto,42.0,2,605000.0,14405.0
Nowa Huta,49.37,2,405000.0,8203.0
N/A,33.95,2,370055.0,10900.0
Azory,36.0,2,375000.0,10417.0
N/A,12.5,1,35000.0,2800.0
Prokocim,30.2,2,273500.0,9056.0
Dębniki,53.33,3,759000.0,14232.0
Dębniki,60.37,3,829000.0,13732.0
Dębniki,43.9,2,619000.0,14100.0
Dębniki,51.17,3,739000.0,14442.0
Grzegórzki,65.0,3,625000.0,9615.0
Prądnik Biały,53.0,2,510000.0,9623.0
Stare Miasto,69.14,2,640000.0,9257.0
Krowodrza,28.07,1,409000.0,14571.0
Stare Miasto,50.3,2,1260000.0,25050.0
Prądnik Biały,34.0,1,349000.0,10265.0
Olszanica,110.0,5,797500.0,7250.0
Podgórze,155.1,4,842000.0,5429.0
Nowa Huta,53.3,2,450000.0,8443.0
Czyżyny,39.0,2,355000.0,9103.0
