District,Area,Rooms,Total price,Price per meter square
Centrum,53.0,2,145000.0,2736.0
Miechowice,38.0,2,126900.0,3339.0
Szombierki,53.0,3,210000.0,3962.0
N/A,88.32,3,305000.0,3453.0
Miechowice,48.0,2,195000.0,4063.0
N/A,50.0,1,139000.0,2780.0
Miechowice,48.0,3,200000.0,4167.0
Centrum,73.48,2,129000.0,1756.0
Miechowice,50.0,3,201900.0,4038.0
Centrum,65.0,3,270000.0,4154.0
Sródmieście,170.0,4,330000.0,1941.0
Centrum,82.6,3,185000.0,2240.0
"Centrum, Super. Po remoncie.",50.0,2,200000.0,4000.0
Miechowice,48.0,2,230000.0,4792.0
Centrum,103.85,4,185000.0,1781.0
"Centrum, strych",60.1,3,169000.0,2812.0
N/A,49.0,2,120000.0,2449.0
N/A,86.79,3,308000.0,3549.0
N/A,78.21,3,275000.0,3516.0
Śródmieście,65.0,2,170000.0,2615.0
Szombierki,38.0,1,85000.0,2237.0
N/A,52.0,2,176400.0,3392.0
"Centrum, ścisłe centrum.",97.0,3,173000.0,1784.0
Szombierki,49.0,3,142900.0,2916.0
N/A,40.7,2,51000.0,1253.0
N/A,39.3,2,50000.0,1272.0
N/A,41.1,2,53000.0,1290.0
N/A,40.4,2,52000.0,1287.0
N/A,29.71,1,66000.0,2221.0
N/A,43.25,2,90000.0,2081.0
N/A,120.0,3,279000.0,2325.0
N/A,39.06,2,51000.0,1306.0
N/A,51.9,3,109000.0,2100.0
N/A,41.3,2,54000.0,1308.0
N/A,29.78,1,65000.0,2183.0
N/A,51.41,3,108000.0,2101.0
N/A,41.4,2,52000.0,1256.0
Stroszek,54.0,3,175000.0,3241.0
Centrum,88.93,2,180000.0,2024.0
Śródmieście,105.0,4,195000.0,1857.0
N/A,60.77,2,120000.0,1975.0
Centrum,63.52,2,119900.0,1888.0
Miechowice,54.0,2,148000.0,2741.0
Centrum,147.0,3,385000.0,2619.0
N/A,80.0,3,170000.0,2125.0
