District,Area,Rooms,Total price,Price per meter square
Zatorze,60.98,3,362770.0,5949.0
Zatorze,70.56,4,395065.0,5599.0
Zatorze,70.56,4,419761.0,5949.0
Zatorze,65.54,3,366958.0,5599.0
Zatorze,57.55,3,322222.0,5599.0
Zatorze,55.0,2,307945.0,5599.0
Zatorze,55.0,2,307945.0,5599.0
Zatorze,70.56,4,395065.0,5599.0
Zatorze,64.6,3,361695.0,5599.0
Zatorze,64.6,3,361695.0,5599.0
Zatorze,48.37,3,270823.0,5599.0
Zatorze,60.98,3,362770.0,5949.0
Zatorze,60.98,3,341427.0,5599.0
Zatorze,60.98,3,341427.0,5599.0
Zatorze,57.55,3,322222.0,5599.0
Zatorze,57.55,3,322222.0,5599.0
z własnym ogrodem lub strychem.,73.15,3,N/A,N/A
z własnym ogrodem lub strychem.,73.15,3,N/A,N/A
Jaroty,59.44,2,N/A,N/A
Nagórki,47.8,2,279000.0,5837.0
N/A,40.02,2,236118.0,5900.0
N/A,60.45,3,377812.0,6250.0
N/A,40.77,2,264597.0,6490.0
N/A,49.8,2,276390.0,5550.0
N/A,60.45,3,338520.0,5600.0
N/A,59.67,3,357423.0,5990.0
N/A,64.27,3,401687.0,6250.0
Zatorze,62.48,3,324896.0,5200.0
Zatorze,61.64,3,320528.0,5200.0
Zatorze,61.79,3,321308.0,5200.0
Zatorze,61.64,3,320528.0,5200.0
Zatorze,61.79,3,321308.0,5200.0
Zatorze,62.48,3,324896.0,5200.0
Zatorze,61.64,3,320528.0,5200.0
Zatorze,62.48,3,324896.0,5200.0
Zatorze,62.48,3,324896.0,5200.0
Zatorze,61.56,3,320112.0,5200.0
Zatorze,61.64,3,320528.0,5200.0
Zatorze,62.48,3,324896.0,5200.0
Jaroty,87.5,4,429000.0,4903.0
Jaroty,156.0,4,495000.0,3173.0
Podgrodzie,58.76,3,289000.0,4918.0
Jaroty,78.8,4,345000.0,4378.0
Jaroty,61.8,3,389000.0,6295.0
Zatorze,38.0,1,189900.0,4997.0
Jaroty,63.0,2,350000.0,5556.0
Likusy,47.0,2,300000.0,6383.0
N/A,63.0,3,329000.0,5222.0
N/A,107.93,4,489000.0,4531.0
Centrum,51.0,2,315000.0,6176.0
Pojezierze,37.6,3,249000.0,6622.0
Jaroty,67.58,3,409000.0,6052.0
Jaroty,68.0,3,429000.0,6309.0
Centrum,70.0,2,398000.0,5686.0
Centrum,41.8,2,293000.0,7010.0
Podgrodzie,78.0,5,439000.0,5628.0
Centrum,70.0,3,430000.0,6143.0
Redykajny,157.3,4,550000.0,3497.0
centrum,51.57,2,250000.0,4848.0
