District,Area,Rooms,Total price,Price per meter square
Ołtaszyn,72.0,4,569000.0,7903.0
Grabiszyn,41.0,2,328000.0,8000.0
Psie Pole,99.0,5,396000.0,4000.0
Jagodno,61.35,3,520000.0,8476.0
Stare Miasto,117.2,5,1875200.0,16000.0
Krzyki,49.4,2,394700.0,7990.0
Stare Miasto,63.0,3,775800.0,12314.0
Krzyki,55.0,3,390000.0,7091.0
Stabłowice,37.4,2,299000.0,7995.0
Księże Wielkie,64.65,3,470329.0,7275.0
Oporów,50.7,3,367575.0,7250.0
Stabłowice,38.2,2,303690.0,7950.0
Fabryczna,115.0,5,288000.0,2504.0
Krzyki,40.97,2,317927.0,7760.0
Klecina,50.62,3,437362.0,8640.0
Jagodno,35.39,2,282042.0,7970.0
Stare Miasto,94.0,3,1499000.0,15947.0
Klecina,38.0,2,389999.0,10263.0
Stare Miasto,71.3,2,498000.0,6985.0
Stare Miasto,26.8,1,348900.0,13019.0
Borek,68.0,3,748000.0,11000.0
Kleczków,80.0,4,489000.0,6113.0
Rakowiec,52.23,3,490000.0,9382.0
Stare Miasto,38.69,2,349000.0,9020.0
Krzyki,48.2,2,419747.0,8708.0
Huby,84.0,4,780000.0,9286.0
Huby,34.0,1,303990.0,8941.0
Grabiszyn,42.0,2,359000.0,8548.0
Plac Grunwaldzki,46.0,2,454000.0,9870.0
Brochów,54.76,3,490000.0,8948.0
Przedmieście Oławskie,57.0,2,449000.0,7877.0
Borek,94.0,3,650000.0,6915.0
Tarnogaj,58.0,3,493000.0,8500.0
Południe,42.8,2,355000.0,8294.0
Klecina,53.56,3,456407.0,8521.0
Stare Miasto,32.09,2,468514.0,14600.0
Maślice,47.0,2,395000.0,8404.0
Stare Miasto,39.0,2,349000.0,8949.0
Grabiszyn,41.5,2,328000.0,7904.0
Partynice,47.0,3,469000.0,9979.0
Gaj,42.0,2,460000.0,10952.0
Kleczków,80.0,4,489000.0,6113.0
Rakowiec,52.23,3,490000.0,9382.0
